id,umisid,degree_id,intake_id,myear,mmonth,amount,remarks,fee_type,msemester,module_code,txn_datetime,initial_mail,posting_date,inactive_mail_sem2,inactive_mail_sem1,third_reminder_sem2,third_reminder_sem1,first_reminder_sem2,first_reminder_sem1,second_reminder_sem2,second_reminder_sem1
498,22008975,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
499,22008999,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
500,22009048,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
501,22009102,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
502,22009702,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
503,22010048,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
504,22010175,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
505,22010256,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
506,22010319,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
507,22010415,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
508,22010428,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
509,22010488,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
510,22010561,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
511,22010955,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
512,22010997,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
513,22011101,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
514,21011277,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
515,22011299,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
516,22011315,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
517,22011448,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
518,22011599,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
519,22011956,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
520,22012102,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
521,22012275,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
522,22012288,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
523,22012299,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
524,21012379,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
525,22012455,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
526,22012499,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
527,22012541,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
528,22012556,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
529,22012661,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
530,21012739,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
531,22012899,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
532,22012901,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
533,22012935,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
534,22012961,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
535,22012995,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
536,22013079,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
537,10025116,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
538,10023787,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
539,22013355,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
540,22013441,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
541,22013475,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
542,10023838,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
543,10026038,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
544,10026037,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
545,10025786,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
546,10026051,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
547,10023800,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
548,22014179,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
549,10025993,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
550,10024290,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
551,10025552,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
552,10025439,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
553,10024951,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
554,10025505,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
555,10025592,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
556,22014802,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
557,22014819,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
558,22015319,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
559,10026034,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
560,22015481,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
561,22015802,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
562,10025436,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
563,10025741,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
564,22015979,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
565,22015995,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
566,22016002,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
567,10025987,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
568,10024891,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
569,10024164,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
570,10025517,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
571,10026930,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
572,10026931,10,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:40,0,2020-03-10,0,0,0,0,0,0,0,0
573,22003528,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
574,22003781,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
575,21004063,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
576,21004379,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
577,22004702,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
578,22005202,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
579,10026507,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
580,22005615,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
581,22005628,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
582,22005675,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
583,22006155,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
584,22007415,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
585,22007843,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
586,22008239,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
587,22009177,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
588,22009202,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
589,22009239,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
590,22009383,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
591,22009455,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
592,22010799,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
593,22011088,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
594,22011099,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
595,22011483,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
596,22011819,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
597,22011868,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
598,22012079,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
599,22012419,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
600,22013055,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
601,10023956,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
602,22013302,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
603,22013402,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
604,22013619,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
605,22014056,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
606,10025744,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
607,10021154,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
608,10025223,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
609,22014855,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
610,22015102,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
611,10025995,11,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
612,22003437,12,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
613,22004039,12,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
614,22011255,12,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
615,22011728,12,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
616,22012348,12,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
617,22013295,12,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
618,22013955,12,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
619,22014375,12,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
620,22014488,12,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
621,10025511,12,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
622,10024691,12,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
623,10026186,12,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
624,22003048,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
625,22003119,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
626,22003275,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
627,22003619,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
628,22003688,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
629,22003755,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
630,22003901,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
631,22004439,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
632,22004475,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
633,22004648,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
634,22004888,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
635,22004902,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
636,22004948,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
637,22005302,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
638,22005315,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
639,22005735,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
640,22005915,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
641,22006121,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
642,22006455,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
643,22006815,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
644,22006988,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
645,22007055,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
646,22007141,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
647,22007456,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
648,22007699,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
649,22007939,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
650,21008639,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
651,22008941,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
652,22009095,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
653,22009139,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
654,22009299,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
655,22009601,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
656,22010279,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
657,22011119,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
658,22011479,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
659,22011495,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
660,22011539,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
661,22011579,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
662,22011697,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
663,22012056,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
664,22012095,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
665,22012719,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
666,22012828,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
667,22013068,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
668,22013081,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
669,22013321,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
670,10025131,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
671,22013775,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
672,22013879,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
673,10024021,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
674,10025176,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
