id,umisid,user_id,intake_id,degree_id,myear,credit,attempt,semester,grade_point,module_code,final_grade,final_marks,txn_datetime
27276,10020499,28,9,50,2,3,<blank>,NULL,3.00,BScMGT 2209,B,57,2021-02-01 00:00:00
27277,10020499,28,9,50,2,2,<blank>,NULL,2.30,BScMGT 2210,C+,45,2021-02-01 00:00:00
27278,10020499,28,9,50,2,5,<blank>,NULL,4.00,BScMGT 2211,A,72,2021-02-01 00:00:00
27279,10020499,28,9,50,3,5,<blank>,NULL,4.00,BScHRM 3103,A,71,2021-02-01 00:00:00
27280,10020499,28,9,50,3,5,<blank>,NULL,3.70,BScHRM 3209,A-,65,2021-02-01 00:00:00
27281,10020499,28,9,50,3,5,<blank>,NULL,2.30,BScMGT 3101,C+,47,2021-02-01 00:00:00
27282,10020499,28,9,50,3,5,<blank>,NULL,3.00,BScMGT 3102,B,57,2021-02-01 00:00:00
27283,10020499,28,9,50,3,5,<blank>,NULL,3.30,BScMGT 3103,B+,63,2021-02-01 00:00:00
27284,10020499,28,9,50,3,5,<blank>,NULL,2.00,BScMGT 3104,C,40,2021-02-01 00:00:00
27285,10020499,28,9,50,4,6,<blank>,NULL,3.70,BScHRM 4102,A-,66,2021-02-01 00:00:00
27286,10020499,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4103,B,58,2021-02-01 00:00:00
27287,10020499,28,9,50,4,6,<blank>,NULL,2.30,BScHRM 4210,C+,48,2021-02-01 00:00:00
27288,10020499,28,9,50,4,6,<blank>,NULL,3.70,BScHRM 4211,A-,66,2021-02-01 00:00:00
27289,10020499,28,9,50,4,6,<blank>,NULL,3.70,BScMGT 4101,A-,67,2021-02-01 00:00:00
27290,10020601,28,9,50,1,2,<blank>,NULL,4.00,BScMGT 1101,A,79,2021-02-01 00:00:00
27291,10020601,28,9,50,1,2,<blank>,NULL,4.00,BScMGT 1102,A,74,2021-02-01 00:00:00
27292,10020601,28,9,50,1,3,<blank>,NULL,4.00,BScMGT 1103,A,70,2021-02-01 00:00:00
27293,10020601,28,9,50,1,2,<blank>,NULL,4.00,BScMGT 1104,A+,87,2021-02-01 00:00:00
27294,10020601,28,9,50,1,3,<blank>,NULL,4.00,BScMGT 1105,A,73,2021-02-01 00:00:00
27295,10020601,28,9,50,1,3,<blank>,NULL,4.00,BScMGT 1106,A,80,2021-02-01 00:00:00
27296,10020601,28,9,50,1,2,<blank>,NULL,4.00,BScMGT 1207,A,76,2021-02-01 00:00:00
27297,10020601,28,9,50,1,3,<blank>,NULL,4.00,BScMGT 1208,A,74,2021-02-01 00:00:00
27298,10020601,28,9,50,1,4,<blank>,NULL,4.00,BScMGT 1209,A+,95,2021-02-01 00:00:00
27299,10020601,28,9,50,1,6,<blank>,NULL,3.00,BScMGT 1210,B,56,2021-02-01 00:00:00
27300,10020601,28,9,50,2,2,<blank>,NULL,3.30,BScMGT 2101,B+,63,2021-02-01 00:00:00
27301,10020601,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2102,A,82,2021-02-01 00:00:00
27302,10020601,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2103,A,79,2021-02-01 00:00:00
27303,10020601,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2104,A,82,2021-02-01 00:00:00
27304,10020601,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2105,A,84,2021-02-01 00:00:00
27305,10020601,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2206,A,76,2021-02-01 00:00:00
27306,10020601,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2207,A,78,2021-02-01 00:00:00
27307,10020601,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2208,A,71,2021-02-01 00:00:00
27308,10020601,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2209,A,77,2021-02-01 00:00:00
27309,10020601,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2210,A,73,2021-02-01 00:00:00
27310,10020601,28,9,50,2,5,<blank>,NULL,4.00,BScMGT 2211,A,83,2021-02-01 00:00:00
27311,10020601,28,9,50,3,5,<blank>,NULL,4.00,BScHRM 3103,A,75,2021-02-01 00:00:00
27312,10020601,28,9,50,3,5,<blank>,NULL,4.00,BScHRM 3209,A,75,2021-02-01 00:00:00
27313,10020601,28,9,50,3,5,<blank>,NULL,4.00,BScMGT 3101,A,82,2021-02-01 00:00:00
27314,10020601,28,9,50,3,5,<blank>,NULL,4.00,BScMGT 3102,A,79,2021-02-01 00:00:00
27315,10020601,28,9,50,3,5,<blank>,NULL,4.00,BScMGT 3103,A,71,2021-02-01 00:00:00
27316,10020601,28,9,50,3,5,<blank>,NULL,4.00,BScMGT 3104,A,80,2021-02-01 00:00:00
27317,10020601,28,9,50,4,6,<blank>,NULL,4.00,BScHRM 4102,A,70,2021-02-01 00:00:00
27318,10020601,28,9,50,4,6,<blank>,NULL,4.00,BScHRM 4103,A,76,2021-02-01 00:00:00
27319,10020601,28,9,50,4,6,<blank>,NULL,2.30,BScHRM 4210,C+,48,2021-02-01 00:00:00
27320,10020601,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4211,B,57,2021-02-01 00:00:00
27321,10020601,28,9,50,4,6,<blank>,NULL,3.00,BScMGT 4101,B,57,2021-02-01 00:00:00
27322,10020616,28,9,50,1,2,<blank>,NULL,3.00,BScMGT 1101,B,59,2021-02-01 00:00:00
27323,10020616,28,9,50,1,2,<blank>,NULL,2.30,BScMGT 1102,C+,53,2021-02-01 00:00:00
27324,10020616,28,9,50,1,3,<blank>,NULL,2.00,BScMGT 1103,C,40,2021-02-01 00:00:00
27325,10020616,28,9,50,1,2,<blank>,NULL,3.00,BScMGT 1104,B,56,2021-02-01 00:00:00
27326,10020616,28,9,50,1,3,<blank>,NULL,2.30,BScMGT 1105,C+,52,2021-02-01 00:00:00
27327,10020616,28,9,50,1,3,<blank>,NULL,3.00,BScMGT 1106,B,55,2021-02-01 00:00:00
27328,10020616,28,9,50,1,2,<blank>,NULL,3.70,BScMGT 1207,A-,68,2021-02-01 00:00:00
27329,10020616,28,9,50,1,3,<blank>,NULL,2.30,BScMGT 1208,C+,53,2021-02-01 00:00:00
27330,10020616,28,9,50,1,4,<blank>,NULL,3.30,BScMGT 1209,B+,64,2021-02-01 00:00:00
27331,10020616,28,9,50,1,6,<blank>,NULL,3.70,BScMGT 1210,A-,65,2021-02-01 00:00:00
27332,10020616,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2101,A,70,2021-02-01 00:00:00
27333,10020616,28,9,50,2,2,<blank>,NULL,3.70,BScMGT 2102,A-,68,2021-02-01 00:00:00
27334,10020616,28,9,50,2,2,<blank>,NULL,2.00,BScMGT 2103,C,44,2021-02-01 00:00:00
27335,10020616,28,9,50,2,3,<blank>,NULL,2.30,BScMGT 2104,C+,47,2021-02-01 00:00:00
27336,10020616,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2105,A,70,2021-02-01 00:00:00
27337,10020616,28,9,50,2,3,<blank>,NULL,2.00,BScMGT 2206,C,40,2021-02-01 00:00:00
27338,10020616,28,9,50,2,3,<blank>,NULL,3.70,BScMGT 2207,A-,65,2021-02-01 00:00:00
27339,10020616,28,9,50,2,3,<blank>,NULL,3.00,BScMGT 2208,B,59,2021-02-01 00:00:00
27340,10020616,28,9,50,2,3,<blank>,NULL,3.00,BScMGT 2209,B,59,2021-02-01 00:00:00
27341,10020616,28,9,50,2,2,<blank>,NULL,2.30,BScMGT 2210,C+,46,2021-02-01 00:00:00
27342,10020616,28,9,50,2,5,<blank>,NULL,3.70,BScMGT 2211,A-,65,2021-02-01 00:00:00
27343,10020616,28,9,50,3,5,<blank>,NULL,3.00,BScHRM 3103,B,56,2021-02-01 00:00:00
27344,10020616,28,9,50,3,5,<blank>,NULL,3.30,BScHRM 3209,B+,63,2021-02-01 00:00:00
27345,10020616,28,9,50,3,5,<blank>,NULL,2.30,BScMGT 3101,C+,51,2021-02-01 00:00:00
27346,10020616,28,9,50,3,5,<blank>,NULL,3.30,BScMGT 3102,B+,64,2021-02-01 00:00:00
27347,10020616,28,9,50,3,5,<blank>,NULL,3.00,BScMGT 3103,B,59,2021-02-01 00:00:00
27348,10020616,28,9,50,3,5,<blank>,NULL,2.30,BScMGT 3104,C+,47,2021-02-01 00:00:00
27349,10020616,28,9,50,4,6,<blank>,NULL,3.30,BScHRM 4102,B+,60,2021-02-01 00:00:00
27350,10020616,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4103,B,58,2021-02-01 00:00:00
27351,10020616,28,9,50,4,6,<blank>,NULL,2.00,BScHRM 4210,C,41,2021-02-01 00:00:00
27352,10020616,28,9,50,4,6,<blank>,NULL,2.00,BScHRM 4211,C,44,2021-02-01 00:00:00
27353,10020616,28,9,50,4,6,<blank>,NULL,2.30,BScMGT 4101,C+,54,2021-02-01 00:00:00
27354,10020619,28,9,50,1,2,<blank>,NULL,3.70,BScMGT 1101,A-,66,2021-02-01 00:00:00
27355,10020619,28,9,50,1,2,<blank>,NULL,2.30,BScMGT 1102,C+,51,2021-02-01 00:00:00
27356,10020619,28,9,50,1,3,<blank>,NULL,3.00,BScMGT 1103,B,55,2021-02-01 00:00:00
27357,10020619,28,9,50,1,2,<blank>,NULL,4.00,BScMGT 1104,A,70,2021-02-01 00:00:00
27358,10020619,28,9,50,1,3,<blank>,NULL,3.00,BScMGT 1105,B,59,2021-02-01 00:00:00
27359,10020619,28,9,50,1,3,<blank>,NULL,2.30,BScMGT 1106,C+,53,2021-02-01 00:00:00
27360,10020619,28,9,50,1,2,<blank>,NULL,3.70,BScMGT 1207,A-,66,2021-02-01 00:00:00
27361,10020619,28,9,50,1,3,<blank>,NULL,3.30,BScMGT 1208,B+,61,2021-02-01 00:00:00
27362,10020619,28,9,50,1,4,<blank>,NULL,4.00,BScMGT 1209,A+,86,2021-02-01 00:00:00
27363,10020619,28,9,50,1,6,<blank>,NULL,4.00,BScMGT 1210,A,77,2021-02-01 00:00:00
27364,10020619,28,9,50,2,2,<blank>,NULL,3.70,BScMGT 2101,A-,65,2021-02-01 00:00:00
27365,10020619,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2102,A,75,2021-02-01 00:00:00
27366,10020619,28,9,50,2,2,<blank>,NULL,3.00,BScMGT 2103,B,55,2021-02-01 00:00:00
27367,10020619,28,9,50,2,3,<blank>,NULL,3.00,BScMGT 2104,B,56,2021-02-01 00:00:00
27368,10020619,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2105,A,70,2021-02-01 00:00:00
27369,10020619,28,9,50,2,3,<blank>,NULL,2.00,BScMGT 2206,C,40,2021-02-01 00:00:00
27370,10020619,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2207,A,70,2021-02-01 00:00:00
27371,10020619,28,9,50,2,3,<blank>,NULL,3.00,BScMGT 2208,B,59,2021-02-01 00:00:00
27372,10020619,28,9,50,2,3,<blank>,NULL,3.30,BScMGT 2209,B+,62,2021-02-01 00:00:00
27373,10020619,28,9,50,2,2,<blank>,NULL,2.30,BScMGT 2210,C+,51,2021-02-01 00:00:00
27374,10020619,28,9,50,2,5,<blank>,NULL,4.00,BScMGT 2211,A,78,2021-02-01 00:00:00
27375,10020619,28,9,50,3,5,<blank>,NULL,3.30,BScHRM 3103,B+,62,2021-02-01 00:00:00
27376,10020619,28,9,50,3,5,<blank>,NULL,2.30,BScHRM 3209,C+,52,2021-02-01 00:00:00
27377,10020619,28,9,50,3,5,<blank>,NULL,3.30,BScMGT 3101,B+,61,2021-02-01 00:00:00
27378,10020619,28,9,50,3,5,<blank>,NULL,3.70,BScMGT 3102,A-,69,2021-02-01 00:00:00
27379,10020619,28,9,50,3,5,<blank>,NULL,3.70,BScMGT 3103,A-,69,2021-02-01 00:00:00
27380,10020619,28,9,50,3,5,<blank>,NULL,3.30,BScMGT 3104,B+,63,2021-02-01 00:00:00
27381,10020619,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4102,B,59,2021-02-01 00:00:00
27382,10020619,28,9,50,4,6,<blank>,NULL,3.30,BScHRM 4103,B+,63,2021-02-01 00:00:00
27383,10020619,28,9,50,4,6,<blank>,NULL,3.30,BScHRM 4210,B+,60,2021-02-01 00:00:00
27384,10020619,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4211,B,59,2021-02-01 00:00:00
27385,10020619,28,9,50,4,6,<blank>,NULL,3.00,BScMGT 4101,B,59,2021-02-01 00:00:00
27386,10020754,28,9,50,1,2,<blank>,NULL,4.00,BScMGT 1101,A,72,2021-02-01 00:00:00
27387,10020754,28,9,50,1,2,<blank>,NULL,4.00,BScMGT 1102,A,74,2021-02-01 00:00:00
27388,10020754,28,9,50,1,3,<blank>,NULL,4.00,BScMGT 1103,A,78,2021-02-01 00:00:00
27389,10020754,28,9,50,1,2,<blank>,NULL,4.00,BScMGT 1104,A+,86,2021-02-01 00:00:00
27390,10020754,28,9,50,1,3,<blank>,NULL,3.30,BScMGT 1105,B+,60,2021-02-01 00:00:00
27391,10020754,28,9,50,1,3,<blank>,NULL,4.00,BScMGT 1106,A,78,2021-02-01 00:00:00
27392,10020754,28,9,50,1,2,<blank>,NULL,3.70,BScMGT 1207,A-,65,2021-02-01 00:00:00
27393,10020754,28,9,50,1,3,<blank>,NULL,4.00,BScMGT 1208,A,74,2021-02-01 00:00:00
27394,10020754,28,9,50,1,4,<blank>,NULL,4.00,BScMGT 1209,A+,91,2021-02-01 00:00:00
27395,10020754,28,9,50,1,6,<blank>,NULL,3.30,BScMGT 1210,B+,62,2021-02-01 00:00:00
27396,10020754,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2101,A,76,2021-02-01 00:00:00
27397,10020754,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2102,A,81,2021-02-01 00:00:00
27398,10020754,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2103,A,73,2021-02-01 00:00:00
27399,10020754,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2104,A,76,2021-02-01 00:00:00
27400,10020754,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2105,A,83,2021-02-01 00:00:00
27401,10020754,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2206,A,78,2021-02-01 00:00:00
27402,10020754,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2207,A,72,2021-02-01 00:00:00
27403,10020754,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2208,A,73,2021-02-01 00:00:00
27404,10020754,28,9,50,2,3,<blank>,NULL,3.70,BScMGT 2209,A-,69,2021-02-01 00:00:00
27405,10020754,28,9,50,2,2,<blank>,NULL,3.70,BScMGT 2210,A-,67,2021-02-01 00:00:00
27406,10020754,28,9,50,2,5,<blank>,NULL,4.00,BScMGT 2211,A,72,2021-02-01 00:00:00
27407,10020754,28,9,50,3,5,<blank>,NULL,3.00,BScHRM 3103,B,55,2021-02-01 00:00:00
27408,10020754,28,9,50,3,5,<blank>,NULL,2.30,BScHRM 3209,C+,54,2021-02-01 00:00:00
27409,10020754,28,9,50,3,5,<blank>,NULL,3.00,BScMGT 3101,B,57,2021-02-01 00:00:00
27410,10020754,28,9,50,3,5,<blank>,NULL,3.30,BScMGT 3102,B+,61,2021-02-01 00:00:00
27411,10020754,28,9,50,3,5,<blank>,NULL,2.30,BScMGT 3103,C+,52,2021-02-01 00:00:00
27412,10020754,28,9,50,3,5,<blank>,NULL,3.30,BScMGT 3104,B+,61,2021-02-01 00:00:00
27413,10020754,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4102,B,58,2021-02-01 00:00:00
27414,10020754,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4103,B,59,2021-02-01 00:00:00
27415,10020754,28,9,50,4,6,<blank>,NULL,2.30,BScHRM 4210,C+,45,2021-02-01 00:00:00
27416,10020754,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4211,B,55,2021-02-01 00:00:00
27417,10020754,28,9,50,4,6,<blank>,NULL,3.00,BScMGT 4101,B,56,2021-02-01 00:00:00
27418,10020782,28,9,50,1,2,<blank>,NULL,3.00,BScMGT 1101,B,55,2021-02-01 00:00:00
27419,10020782,28,9,50,1,2,<blank>,NULL,2.30,BScMGT 1102,C+,53,2021-02-01 00:00:00
27420,10020782,28,9,50,1,3,<blank>,NULL,3.30,BScMGT 1103,B+,64,2021-02-01 00:00:00
27421,10020782,28,9,50,1,2,<blank>,NULL,4.00,BScMGT 1104,A,81,2021-02-01 00:00:00
27422,10020782,28,9,50,1,3,<blank>,NULL,3.00,BScMGT 1105,B,56,2021-02-01 00:00:00
27423,10020782,28,9,50,1,3,<blank>,NULL,3.30,BScMGT 1106,B+,64,2021-02-01 00:00:00
27424,10020782,28,9,50,1,2,<blank>,NULL,3.70,BScMGT 1207,A-,66,2021-02-01 00:00:00
27425,10020782,28,9,50,1,3,<blank>,NULL,3.30,BScMGT 1208,B+,62,2021-02-01 00:00:00
27426,10020782,28,9,50,1,4,<blank>,NULL,4.00,BScMGT 1209,A,72,2021-02-01 00:00:00
27427,10020782,28,9,50,1,6,<blank>,NULL,4.00,BScMGT 1210,A,70,2021-02-01 00:00:00
27428,10020782,28,9,50,2,2,<blank>,NULL,3.00,BScMGT 2101,B,57,2021-02-01 00:00:00
27429,10020782,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2102,A,75,2021-02-01 00:00:00
27430,10020782,28,9,50,2,2,<blank>,NULL,2.30,BScMGT 2103,C+,52,2021-02-01 00:00:00
27431,10020782,28,9,50,2,3,<blank>,NULL,2.00,BScMGT 2104,C,44,2021-02-01 00:00:00
27432,10020782,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2105,A,82,2021-02-01 00:00:00
27433,10020782,28,9,50,2,3,<blank>,NULL,3.00,BScMGT 2206,B,56,2021-02-01 00:00:00
27434,10020782,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2207,A,72,2021-02-01 00:00:00
27435,10020782,28,9,50,2,3,<blank>,NULL,3.30,BScMGT 2208,B+,63,2021-02-01 00:00:00
27436,10020782,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2209,A,72,2021-02-01 00:00:00
27437,10020782,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2210,A,71,2021-02-01 00:00:00
27438,10020782,28,9,50,2,5,<blank>,NULL,3.70,BScMGT 2211,A-,65,2021-02-01 00:00:00
27439,10020782,28,9,50,3,5,<blank>,NULL,3.70,BScHRM 3103,A-,67,2021-02-01 00:00:00
27440,10020782,28,9,50,3,5,<blank>,NULL,3.70,BScHRM 3209,A-,65,2021-02-01 00:00:00
27441,10020782,28,9,50,3,5,<blank>,NULL,3.70,BScMGT 3101,A-,69,2021-02-01 00:00:00
27442,10020782,28,9,50,3,5,<blank>,NULL,3.30,BScMGT 3102,B+,63,2021-02-01 00:00:00
27443,10020782,28,9,50,3,5,<blank>,NULL,3.00,BScMGT 3103,B,56,2021-02-01 00:00:00
27444,10020782,28,9,50,3,5,<blank>,NULL,4.00,BScMGT 3104,A,73,2021-02-01 00:00:00
27445,10020782,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4102,B,55,2021-02-01 00:00:00
27446,10020782,28,9,50,4,6,<blank>,NULL,3.70,BScHRM 4103,A-,69,2021-02-01 00:00:00
27447,10020782,28,9,50,4,6,<blank>,NULL,3.30,BScHRM 4210,B+,60,2021-02-01 00:00:00
27448,10020782,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4211,B,57,2021-02-01 00:00:00
27449,10020782,28,9,50,4,6,<blank>,NULL,2.30,BScMGT 4101,C+,50,2021-02-01 00:00:00
27450,10020820,28,9,50,1,2,<blank>,NULL,3.00,BScMGT 1101,B,55,2021-02-01 00:00:00
27451,10020820,28,9,50,1,2,<blank>,NULL,2.00,BScMGT 1102,C,40,2021-02-01 00:00:00
27452,10020820,28,9,50,1,3,<blank>,NULL,3.00,BScMGT 1103,B,59,2021-02-01 00:00:00
27453,10020820,28,9,50,1,2,<blank>,NULL,3.30,BScMGT 1104,B+,61,2021-02-01 00:00:00
27454,10020820,28,9,50,1,3,<blank>,NULL,2.00,BScMGT 1105,C,44,2021-02-01 00:00:00
27455,10020820,28,9,50,1,3,<blank>,NULL,2.30,BScMGT 1106,C+,52,2021-02-01 00:00:00
27456,10020820,28,9,50,1,2,<blank>,NULL,2.30,BScMGT 1207,C+,52,2021-02-01 00:00:00
27457,10020820,28,9,50,1,3,<blank>,NULL,3.00,BScMGT 1208,B,57,2021-02-01 00:00:00
27458,10020820,28,9,50,1,4,<blank>,NULL,3.30,BScMGT 1209,B+,60,2021-02-01 00:00:00
27459,10020820,28,9,50,1,6,<blank>,NULL,3.70,BScMGT 1210,A-,64,2021-02-01 00:00:00
27460,10020820,28,9,50,2,2,<blank>,NULL,3.00,BScMGT 2101,B,59,2021-02-01 00:00:00
27461,10020820,28,9,50,2,2,<blank>,NULL,3.30,BScMGT 2102,B+,62,2021-02-01 00:00:00
27462,10020820,28,9,50,2,2,<blank>,NULL,3.00,BScMGT 2103,B,57,2021-02-01 00:00:00
27463,10020820,28,9,50,2,3,<blank>,NULL,2.30,BScMGT 2104,C+,53,2021-02-01 00:00:00
27464,10020820,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2105,A,72,2021-02-01 00:00:00
27465,10020820,28,9,50,2,3,<blank>,NULL,3.00,BScMGT 2206,B,58,2021-02-01 00:00:00
27466,10020820,28,9,50,2,3,<blank>,NULL,3.70,BScMGT 2207,A-,66,2021-02-01 00:00:00
27467,10020820,28,9,50,2,3,<blank>,NULL,3.00,BScMGT 2208,B,57,2021-02-01 00:00:00
27468,10020820,28,9,50,2,3,<blank>,NULL,3.30,BScMGT 2209,B+,60,2021-02-01 00:00:00
27469,10020820,28,9,50,2,2,<blank>,NULL,2.30,BScMGT 2210,C+,52,2021-02-01 00:00:00
27470,10020820,28,9,50,2,5,<blank>,NULL,2.30,BScMGT 2211,C+,53,2021-02-01 00:00:00
27471,10020820,28,9,50,3,5,<blank>,NULL,3.00,BScHRM 3103,B,56,2021-02-01 00:00:00
27472,10020820,28,9,50,3,5,<blank>,NULL,3.70,BScHRM 3209,A-,67,2021-02-01 00:00:00
27473,10020820,28,9,50,3,5,<blank>,NULL,3.30,BScMGT 3101,B+,63,2021-02-01 00:00:00
27474,10020820,28,9,50,3,5,<blank>,NULL,4.00,BScMGT 3102,A,72,2021-02-01 00:00:00
27475,10020820,28,9,50,3,5,<blank>,NULL,3.00,BScMGT 3103,B,58,2021-02-01 00:00:00
27476,10020820,28,9,50,3,5,<blank>,NULL,3.70,BScMGT 3104,A-,65,2021-02-01 00:00:00
27477,10020820,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4102,B,57,2021-02-01 00:00:00
27478,10020820,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4103,B,57,2021-02-01 00:00:00
27479,10020820,28,9,50,4,6,<blank>,NULL,2.00,BScHRM 4210,C,40,2021-02-01 00:00:00
27480,10020820,28,9,50,4,6,<blank>,NULL,3.30,BScHRM 4211,B+,62,2021-02-01 00:00:00
27481,10020820,28,9,50,4,6,<blank>,NULL,3.00,BScMGT 4101,B,58,2021-02-01 00:00:00
27482,10020871,28,9,50,1,2,<blank>,NULL,4.00,BScMGT 1101,A,70,2021-02-01 00:00:00
27483,10020871,28,9,50,1,2,<blank>,NULL,4.00,BScMGT 1102,A+,85,2021-02-01 00:00:00
27484,10020871,28,9,50,1,3,<blank>,NULL,4.00,BScMGT 1103,A,81,2021-02-01 00:00:00
27485,10020871,28,9,50,1,2,<blank>,NULL,4.00,BScMGT 1104,A+,100,2021-02-01 00:00:00
27486,10020871,28,9,50,1,3,<blank>,NULL,4.00,BScMGT 1105,A,74,2021-02-01 00:00:00
27487,10020871,28,9,50,1,3,<blank>,NULL,4.00,BScMGT 1106,A,75,2021-02-01 00:00:00
27488,10020871,28,9,50,1,2,<blank>,NULL,3.70,BScMGT 1207,A-,67,2021-02-01 00:00:00
27489,10020871,28,9,50,1,3,<blank>,NULL,4.00,BScMGT 1208,A,79,2021-02-01 00:00:00
27490,10020871,28,9,50,1,4,<blank>,NULL,4.00,BScMGT 1209,A+,87,2021-02-01 00:00:00
27491,10020871,28,9,50,1,6,<blank>,NULL,4.00,BScMGT 1210,A+,88,2021-02-01 00:00:00
27492,10020871,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2101,A,81,2021-02-01 00:00:00
27493,10020871,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2102,A,80,2021-02-01 00:00:00
27494,10020871,28,9,50,2,2,<blank>,NULL,3.70,BScMGT 2103,A-,67,2021-02-01 00:00:00
27495,10020871,28,9,50,2,3,<blank>,NULL,3.70,BScMGT 2104,A-,68,2021-02-01 00:00:00
27496,10020871,28,9,50,2,2,<blank>,NULL,4.00,BScMGT 2105,A,82,2021-02-01 00:00:00
27497,10020871,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2206,A,74,2021-02-01 00:00:00
27498,10020871,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2207,A,83,2021-02-01 00:00:00
27499,10020871,28,9,50,2,3,<blank>,NULL,3.00,BScMGT 2208,B,56,2021-02-01 00:00:00
27500,10020871,28,9,50,2,3,<blank>,NULL,4.00,BScMGT 2209,A,73,2021-02-01 00:00:00
27501,10020871,28,9,50,2,2,<blank>,NULL,3.30,BScMGT 2210,B+,60,2021-02-01 00:00:00
27502,10020871,28,9,50,2,5,<blank>,NULL,4.00,BScMGT 2211,A,75,2021-02-01 00:00:00
27503,10020871,28,9,50,3,5,<blank>,NULL,3.70,BScHRM 3103,A-,68,2021-02-01 00:00:00
27504,10020871,28,9,50,3,5,<blank>,NULL,3.70,BScHRM 3209,A-,66,2021-02-01 00:00:00
27505,10020871,28,9,50,3,5,<blank>,NULL,4.00,BScMGT 3101,A,73,2021-02-01 00:00:00
27506,10020871,28,9,50,3,5,<blank>,NULL,4.00,BScMGT 3102,A,78,2021-02-01 00:00:00
27507,10020871,28,9,50,3,5,<blank>,NULL,4.00,BScMGT 3103,A,77,2021-02-01 00:00:00
27508,10020871,28,9,50,3,5,<blank>,NULL,4.00,BScMGT 3104,A,72,2021-02-01 00:00:00
27509,10020871,28,9,50,4,6,<blank>,NULL,3.70,BScHRM 4102,A-,65,2021-02-01 00:00:00
27510,10020871,28,9,50,4,6,<blank>,NULL,3.70,BScHRM 4103,A-,67,2021-02-01 00:00:00
27511,10020871,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4210,B,56,2021-02-01 00:00:00
27512,10020871,28,9,50,4,6,<blank>,NULL,3.00,BScHRM 4211,B,56,2021-02-01 00:00:00
27513,10020871,28,9,50,4,6,<blank>,NULL,3.00,BScMGT 4101,B,58,2021-02-01 00:00:00
27514,10020917,28,9,50,1,2,<blank>,NULL,2.30,BScMGT 1101,C+,48,2021-02-01 00:00:00
27515,10020917,28,9,50,1,2,<blank>,NULL,3.30,BScMGT 1102,B+,53,2021-02-01 00:00:00
27516,10020917,28,9,50,1,3,<blank>,NULL,2.00,BScMGT 1103,C,40,2021-02-01 00:00:00
27517,10020917,28,9,50,1,2,<blank>,NULL,2.30,BScMGT 1104,C+,47,2021-02-01 00:00:00
27518,10020917,28,9,50,1,3,<blank>,NULL,2.00,BScMGT 1105,C,42,2021-02-01 00:00:00
27519,10020917,28,9,50,1,3,<blank>,NULL,2.30,BScMGT 1106,C+,45,2021-02-01 00:00:00
27520,10020917,28,9,50,1,2,<blank>,NULL,2.30,BScMGT 1207,C+,54,2021-02-01 00:00:00
27521,10020917,28,9,50,1,3,<blank>,NULL,2.30,BScMGT 1208,C+,49,2021-02-01 00:00:00
27522,10020917,28,9,50,1,4,<blank>,NULL,4.00,BScMGT 1209,A,76,2021-02-01 00:00:00
